lemma_id,params,degree,sense,value_exact,value_float,status,truth,cert_path,solver,residual,note
skew_kurtosis_tail,"{""gamma"": ""-1/2"", ""kappa"": ""6"", ""t"": ""3/2""}",4,sup,,0.244372990353,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma-1over2_kappa6_t3over2.cert.json,CLARABEL via cvxpy 1.9.2,8.4e-14,lp_gap=7.5e-08;src=rounded;certgap=7.74e-06
skew_kurtosis_tail,"{""gamma"": ""-1/2"", ""kappa"": ""6"", ""t"": ""2""}",4,sup,,0.119496855327,ROUNDED-FAILED-VERIFY,,results\certificates\skew_kurtosis_tail__gamma-1over2_kappa6_t2.cert.json,CLARABEL via cvxpy 1.9.2,2.4e-15,lp_gap=5.7e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""-1/2"", ""kappa"": ""6"", ""t"": ""3""}",4,sup,,0.0344827586156,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma-1over2_kappa6_t3.cert.json,CLARABEL via cvxpy 1.9.2,7.8e-16,lp_gap=2.2e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""2"", ""t"": ""1""}",4,sup,,0.499999999996,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma0_kappa2_t1.cert.json,CLARABEL via cvxpy 1.9.2,4.8e-12,lp_gap=3.6e-12;src=rounded;certgap=3.64e-12
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""2"", ""t"": ""3/2""}",4,sup,,0.207792207795,ROUNDED-FAILED-VERIFY,,results\certificates\skew_kurtosis_tail__gamma0_kappa2_t3over2.cert.json,CLARABEL via cvxpy 1.9.2,2.7e-13,lp_gap=2.0e-08;src=rounded;certgap=2.92e-06
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""2"", ""t"": ""2""}",4,sup,,0.0714285714301,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma0_kappa2_t2.cert.json,CLARABEL via cvxpy 1.9.2,1.8e-12,lp_gap=6.6e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""2"", ""t"": ""3""}",4,sup,,0.0135135135167,ROUNDED-FAILED-VERIFY,,results\certificates\skew_kurtosis_tail__gamma0_kappa2_t3.cert.json,CLARABEL via cvxpy 1.9.2,5.1e-15,lp_gap=9.4e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""3"", ""t"": ""1""}",4,sup,,0.499999999996,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma0_kappa3_t1.cert.json,CLARABEL via cvxpy 1.9.2,5.3e-12,lp_gap=3.8e-12;src=rounded;certgap=3.83e-12
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""3"", ""t"": ""3/2""}",4,sup,,0.248062015505,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma0_kappa3_t3over2.cert.json,CLARABEL via cvxpy 1.9.2,5.5e-14,lp_gap=3.6e-08;src=rounded;certgap=7.77e-13
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""3"", ""t"": ""2""}",4,sup,,0.105263157895,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma0_kappa3_t2.cert.json,CLARABEL via cvxpy 1.9.2,1.4e-13,lp_gap=3.8e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""3"", ""t"": ""3""}",4,sup,,0.0238095238101,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma0_kappa3_t3.cert.json,CLARABEL via cvxpy 1.9.2,1.5e-15,lp_gap=6.2e-09;src=rounded;certgap=3.03e-09
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""6"", ""t"": ""1""}",4,sup,,0.499999999994,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma0_kappa6_t1.cert.json,CLARABEL via cvxpy 1.9.2,2.4e-12,lp_gap=6.4e-12;src=rounded;certgap=6.36e-12
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""6"", ""t"": ""3/2""}",4,sup,,0.280701754381,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma0_kappa6_t3over2.cert.json,CLARABEL via cvxpy 1.9.2,4.4e-16,lp_gap=3.2e-08;src=rounded;certgap=1.03e-05
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""6"", ""t"": ""2""}",4,sup,,0.147058823527,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma0_kappa6_t2.cert.json,CLARABEL via cvxpy 1.9.2,4.4e-14,lp_gap=3.2e-08;src=rounded;certgap=5.77e-06
skew_kurtosis_tail,"{""gamma"": ""0"", ""kappa"": ""6"", ""t"": ""3""}",4,sup,,0.0438596491229,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma0_kappa6_t3.cert.json,CLARABEL via cvxpy 1.9.2,1.3e-15,lp_gap=1.4e-08;src=rounded;certgap=3.16e-04
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""2"", ""t"": ""1""}",4,sup,,0.447024472374,ROUNDED-FAILED-VERIFY,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa2_t1.cert.json,CLARABEL via cvxpy 1.9.2,1.5e-12,lp_gap=1.6e-07;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""2"", ""t"": ""3/2""}",4,sup,,0.279069767451,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa2_t3over2.cert.json,CLARABEL via cvxpy 1.9.2,5.6e-16,lp_gap=6.2e-09;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""2"", ""t"": ""2""}",4,sup,,0.0967741935529,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa2_t2.cert.json,CLARABEL via cvxpy 1.9.2,6.8e-16,lp_gap=7.1e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""2"", ""t"": ""3""}",4,sup,,0.0150753768854,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa2_t3.cert.json,CLARABEL via cvxpy 1.9.2,1.9e-12,lp_gap=2.4e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""3"", ""t"": ""1""}",4,sup,,0.470368836115,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa3_t1.cert.json,CLARABEL via cvxpy 1.9.2,1.5e-15,lp_gap=1.6e-07;src=rounded;certgap=4.15e-06
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""3"", ""t"": ""3/2""}",4,sup,,0.294736842105,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa3_t3over2.cert.json,CLARABEL via cvxpy 1.9.2,9.5e-14,lp_gap=3.3e-08;src=rounded;certgap=4.64e-06
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""3"", ""t"": ""2""}",4,sup,,0.137254901968,ROUNDED-FAILED-VERIFY,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa3_t2.cert.json,CLARABEL via cvxpy 1.9.2,1.5e-15,lp_gap=1.3e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""3"", ""t"": ""3""}",4,sup,,0.0292887029308,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa3_t3.cert.json,CLARABEL via cvxpy 1.9.2,7.8e-16,lp_gap=6.3e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""6"", ""t"": ""1""}",4,sup,,0.487531841951,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa6_t1.cert.json,CLARABEL via cvxpy 1.9.2,2.2e-14,lp_gap=1.0e-07;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""6"", ""t"": ""3/2""}",4,sup,,0.302788844611,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa6_t3over2.cert.json,CLARABEL via cvxpy 1.9.2,6.7e-16,lp_gap=9.6e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""6"", ""t"": ""2""}",4,sup,,0.171171171171,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa6_t2.cert.json,CLARABEL via cvxpy 1.9.2,1.0e-15,lp_gap=2.3e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1/2"", ""kappa"": ""6"", ""t"": ""3""}",4,sup,,0.0529247910858,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1over2_kappa6_t3.cert.json,CLARABEL via cvxpy 1.9.2,1.0e-15,lp_gap=2.9e-09;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""2"", ""t"": ""1""}",4,sup,,0.27639320225,ROUNDED-FAILED-VERIFY,,results\certificates\skew_kurtosis_tail__gamma1_kappa2_t1.cert.json,CLARABEL via cvxpy 1.9.2,7.2e-13,lp_gap=3.6e-07;src=rounded;certgap=8.43e-06
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""2"", ""t"": ""3/2""}",4,sup,,0.276393202251,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1_kappa2_t3over2.cert.json,CLARABEL via cvxpy 1.9.2,7.7e-13,lp_gap=nan;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""2"", ""t"": ""2""}",4,sup,,2.01483274509e-11,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1_kappa2_t2.cert.json,CLARABEL via cvxpy 1.9.2,1.5e-11,lp_gap=nan;src=rounded;certgap=3.63e-06
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""2"", ""t"": ""3""}",4,sup,,5.18446396924e-13,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1_kappa2_t3.cert.json,CLARABEL via cvxpy 1.9.2,7.1e-15,lp_gap=1.1e-07;src=rounded;certgap=5.18e-13
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""3"", ""t"": ""1""}",4,sup,,0.377991532072,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1_kappa3_t1.cert.json,CLARABEL via cvxpy 1.9.2,1.2e-15,lp_gap=3.6e-07;src=rounded;certgap=5.55e-17
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""3"", ""t"": ""3/2""}",4,sup,,0.302278708523,ROUNDED-FAILED-VERIFY,,results\certificates\skew_kurtosis_tail__gamma1_kappa3_t3over2.cert.json,CLARABEL via cvxpy 1.9.2,4.9e-15,lp_gap=1.4e-07;src=rounded;certgap=7.19e-06
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""3"", ""t"": ""2""}",4,sup,,0.166666666673,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1_kappa3_t2.cert.json,CLARABEL via cvxpy 1.9.2,1.7e-15,lp_gap=5.7e-08;src=rounded;certgap=6.82e-12
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""3"", ""t"": ""3""}",4,sup,,0.0285714285747,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1_kappa3_t3.cert.json,CLARABEL via cvxpy 1.9.2,2.8e-16,lp_gap=2.5e-08;src=rounded;certgap=6.70e-06
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""6"", ""t"": ""1""}",4,sup,,0.448925024974,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1_kappa6_t1.cert.json,CLARABEL via cvxpy 1.9.2,9.2e-15,lp_gap=1.8e-07;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""6"", ""t"": ""3/2""}",4,sup,,0.306230047569,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1_kappa6_t3over2.cert.json,CLARABEL via cvxpy 1.9.2,2.2e-16,lp_gap=1.9e-05;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""6"", ""t"": ""2""}",4,sup,,0.19047619047,CERTIFIED,,results\certificates\skew_kurtosis_tail__gamma1_kappa6_t2.cert.json,CLARABEL via cvxpy 1.9.2,7.2e-16,lp_gap=3.7e-08;src=rounded;certgap=1.00e-06
skew_kurtosis_tail,"{""gamma"": ""1"", ""kappa"": ""6"", ""t"": ""3""}",4,sup,,0.0615384615393,ROUNDED-FAILED-VERIFY,,results\certificates\skew_kurtosis_tail__gamma1_kappa6_t3.cert.json,CLARABEL via cvxpy 1.9.2,1.8e-15,lp_gap=1.1e-08;src=rounded;certgap=5.19e-09
